feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,label,filename
-0.4956419538588118,-0.18331199916909482,-0.6018440935708216,-0.5787414646919812,-0.5681867401807074,4.457888464153326,-0.5643660026712228,0.884995424468029,0.9331462349599968,0.9039081395519953,-0.7534427148804532,-1.7798136041436268,0.1150966380244133,-1.1823605969388242,-0.754546409580619,2.048231641983084,0.9476188405935347,-1.0909970078042668,-1.7975943485970975,-0.5713154706313326,-1.4642880031592562,0.5048951786968686,0.9869887512768016,1.3867960221348583,-0.365712385607767,-1.4195043940383822,0.8247999901731368,1.0462265539741027,1.6629889783843843,-1.7696161848801972,-0.6338307391957771,-0.48911967350269486,-0.72096541995586,-0.25584945438626716,0.3170516047685404,0.7568713096013048,-0.9350440467300307,-0.9009512513396614,0.6594269176145023,-1.8249497720371761,0.434372677903251,-1.2530916151699443,2.024175546166739,1.6741719776223132,-0.024966564807860313,-0.11840139705651746,-1.2671450255951022,1.6849003129413154,-1.896658943755587,2.780582366743372,anger,-win-holding-his-fists-shout-wow-mature-hispanic-man-happy-his-win-122652456.jpg
-0.49198882598078897,-0.18331199904870046,1.3926231246433387,-0.5787415965965811,0.7335964382011838,-0.30044696260673415,-0.564365265352108,-1.1998433918839218,-0.967029678591945,-1.5528447023419885,-0.6163114966978668,0.5472243005756708,-0.7566438405700187,-0.8585757491672306,0.32740328130954405,0.1742446454269505,-0.15126587356700005,0.31853911406395846,0.18284869238131732,0.41788521593784755,-0.23596609391222692,0.17348733893866664,0.11989430437072564,-0.061791149989714134,-0.5749201898008897,0.46693895628422327,-0.33999714958747806,-0.7531309967214173,0.3918716491513448,-0.6179686677178302,0.48963596695829065,-0.491033732954178,0.5165029321552038,0.022383177229139337,1.0487122361520531,-0.9768626277550178,0.48901149479808165,0.010455022497580659,0.4750935640576974,0.2006811394333367,0.4674132212950131,-0.84904047001059,0.8148398667140976,0.4516965994985534,0.021561893203373223,0.5068478137286544,-0.5136549781415365,-0.6944068838586356,0.4400245465983141,0.47433293554450423,anger,g2818sb7780bmkdapg.jpg
-0.33308885494293206,-0.18056749072738998,-0.5908612778012161,-0.5785282314890953,-0.5681773633106257,4.210405571936464,-0.5643573599192433,0.6088300460547835,0.5952736659941531,0.5902040625554621,1.8585488715917835,-1.4264012252677558,2.658729817359411,-0.30302765895535955,-0.5022461646400523,1.1521913079822104,0.5489754969872194,0.9065131900582203,-1.2589416963408315,-0.12441829769612314,-0.8408122233993955,-0.3534021619984589,1.4236660607992389,-1.323282013855035,1.5850161201686601,0.02762950865606836,-0.44680911211694807,0.024711614814021798,0.9821115572872527,-0.3731747856251734,-0.7195694880380465,1.295108031638127,-0.2808228460451119,-0.8220720163476442,-1.2193204456562683,0.49157388244771216,-1.047378103514617,0.20875385049306347,-0.22670897735383577,-1.5512095605099765,2.4686311912845342,1.7151062143807385,0.3582256326623515,-1.3949036977671398,1.046644673176004,-0.7172707387566161,1.5235698438545655,2.0194256784371807,-1.0450003532136036,-1.4788542176676294,anger,g3ry3pkr1npzzhoetl.jpg
-0.4955089831493261,-0.18331199916642185,-0.3531307483460295,-0.5787415955031144,1.4103262796328295,-0.30044695428237816,0.4341757715516046,-1.2639870125866144,-1.246015203962984,-1.3942114659221412,-0.6983062055131273,0.47523380723373726,-0.5677091643137532,-0.41689424519006363,0.6283409140506165,0.34696631341816236,-0.5574194299767289,-0.4162129868503176,-0.21597061557169894,0.42770230840704754,-0.2509742179709085,0.6715905386170511,1.0081414748127917,0.19007943565931623,-0.7566042711193958,0.0048294713993817405,-0.569444554036176,-0.7937818419564915,1.1042490567961984,-0.4697040327459591,0.2939411498343742,-0.33604972442565534,0.7862417016627787,0.29834766923767064,0.49315456800550195,-0.6928801824868085,0.08954206744131224,0.42630193071086253,0.6777128706002545,-0.16258601280921367,0.5855638825099183,-1.2198351632139468,0.9750762671988094,0.3773264173825901,0.39556528369208427,0.13583192719022016,-0.05423172804075012,0.04335953783353182,0.2678726030108884,1.2765254376271635,anger,g417hk78zy2bj09kk9.jpg
2.874770069054222,-0.18331199870114973,-0.6022263202864333,-0.5787415967956746,-0.5679112137105932,-0.30044696256635195,-0.5643657226183443,0.8852211098127014,0.9334278043054214,0.9041463987756477,-0.753227041648315,0.32907515715317215,-0.7020425559790744,-1.608524705335326,-0.7048436395646528,2.529100946884458,-0.524025002607828,-1.52354672190627,-2.309175064787951,0.1786561115135449,-1.1553858033605153,1.4313096280453248,0.11840392261013087,0.8753418652437126,-0.42654551655804784,0.7906299078120573,0.8859156135494072,-0.614043465159478,-0.45230987568365405,0.7325951987154249,-0.14869538248268896,-0.6085136093208895,-1.8710396004788206,-2.8337853006615243,1.370677808719584,-0.6464202127836433,-0.5144353947576009,-1.736244232050828,0.8492018881247062,-1.5210333153390714,0.6950048306066043,1.0571998819642874,-1.4656180256469262,1.3371636006942476,0.698557910525186,-1.2218550249667248,-0.9408082530109995,1.3182204722474555,-1.33395140961702,-0.0957137099246583,anger,g42xe2t4ugw8a2pq4w.jpg
1.34344221555456,-0.18331199691164562,-0.6019613982079539,-0.5764935818045218,-0.5589015984177331,-0.30020884838998574,0.8035433679708509,-1.527342598975129,-1.075322435059763,-1.9308067372349176,-0.7535218420608625,1.585658163622052,-0.4810080472109214,-1.2697112616391169,-1.0909420729367494,2.0340867997464858,1.9046484549731169,-0.31162820056051754,-1.5990285511010047,1.1314106681284168,-0.8778715557504977,-0.3304281079543151,0.13541318090068574,-1.909788610237174,-0.6476812717190327,-3.1722718676278925,-1.415874429510933,-0.8994013520013168,0.7399460223506357,-1.0246148801640615,0.9361396633351341,-1.6737921812095526,-0.35603779287483894,-1.3843447754561407,0.30001387149670367,0.21343491543394552,-0.7005065361577949,0.17980288568811634,0.946253522457393,-0.4777152271628005,0.24592741322653983,-0.3622426266400081,-0.5028762997986993,1.0225506374852955,2.314568386137171,-0.13655323273545047,-0.9858245315251661,0.4821847941753657,-0.17958623318923364,0.6219497284771095,anger,g43dpf7iroibvwtjit.jpg
-0.06387008937950765,-0.16007680382416567,2.140759656131697,-0.5769474751375291,-0.5615943167392289,-0.15181675622032256,-0.5643354681405572,0.009631130082498341,-0.10641521986433691,-0.013579488291453199,-0.7445566242606988,0.7243802992749514,1.1129428492322606,-0.9715616797852673,-0.8329915040695406,0.17619196716358945,1.5529181195820798,0.6207411071898582,0.12912785508406152,-1.0334596461229304,-2.02138816311343,0.681031428974475,0.8452383994783007,-1.2784844037749532,1.6954869143325162,-1.298683266214194,-1.791809310356586,-0.4760445579939117,-0.5459890422463697,-1.2005384406563957,0.13338014401740617,-1.7234416529142362,-1.6100715669475683,-0.7996303495496293,1.3507223383626297,-0.09185274451242945,1.4427693279854872,-1.8224564325373567,-0.6939406422454668,0.15216579769028485,0.4440372120685004,-1.0475173492126113,-0.8004487793821853,-0.4915362094304668,-0.9629077396755485,1.6384419679057138,-0.4950258263636174,-0.2856826655936409,-0.632270935870912,0.5444861787363767,anger,g5bu83q50sftz7rx9n.jpg
-0.43692106398557984,-0.18310451743944028,0.9237091023637315,-0.3050369846240882,-0.5677382395589177,1.6540571526848904,-0.5642380621202427,-1.957912994248747,-1.6570283720946957,-2.059895504420996,-0.7483566629440263,0.49304833012195,-0.37569895356936656,2.42309121609677,0.503980234978845,-1.5582353920376515,1.097900492342711,0.6225860527636436,1.2800955849346982,-0.6328530879411217,-0.5179504008803142,-0.941088676011487,-0.2650232074604663,-0.954206117307405,0.5171158324745406,-2.0664459242931223,-1.8009267517872907,1.981930682128012,-1.6091101006457968,-0.889102881842447,0.04202713542550242,1.3602559161585344,-1.917633070927846,0.03569759057300595,0.9117173720696463,1.3449276935370367,0.11219383709294346,0.5472399330381836,0.5637360765850392,2.320870775287776,1.2684539041739027,-0.5357039694878769,-0.3570321734576448,-0.9206798560020738,0.24960037704939922,0.24696229230821723,0.6659247278611177,0.3500664327310421,-0.9291772427602468,0.23952511421366124,anger,g5covv2gzr1gujhlty.jpg
-0.49567266544467553,-0.18331199916927188,-0.3891348408867964,-0.5787415967543393,2.540258421363546,-0.3004469626067346,-0.564365989376847,0.5411678190762303,0.5167699812883886,0.49815629926525223,-0.32963301187727795,0.23521463485860536,-0.7325717259639406,-0.3196567048777542,0.32413897357481725,-0.11561741197841305,-0.38832119421767325,0.3260574083480845,-0.2880224986082985,0.3873758694436774,0.06616122953322649,0.18335472556640844,0.05800950872032968,-0.1444834687695635,-0.5024792737223012,0.04146811185536238,-0.1708010389056398,-0.36544558368142627,0.2691983239914017,-0.3589348713840746,0.44192388599790106,-0.5575808974725188,0.9692931097998718,-0.1703112105890639,0.017584161078214377,-0.22137256861102483,0.5252282908474734,0.06829333275507865,0.719295405735981,0.045117902123879464,0.46770048369548717,-0.2838019670088314,0.505603273957253,0.23802512469415454,0.18787048865305106,0.6256086337113915,-0.14861921316676535,-0.5172427708566232,-0.09692743844627784,0.273393530067082,anger,g60siq9z3hzyu7zb3o.jpg
-0.4956726655325103,-0.18331199916927615,-0.5836868519278183,-0.5787415951050424,-0.5681865483127251,1.7941114535375233,1.118188411287879,-1.4816213978287234,-1.0743755759118743,-1.8710892507681112,-0.5746989502038973,0.6215685851864806,-0.8480231934881767,-0.35810800267649884,0.5463369720558993,0.337884026859437,-0.7044434978546659,-0.17424974946994495,-0.1302008532005679,0.08567866358663635,0.0631342091927131,0.3516913931789493,0.4130717756455495,-0.42001030953112706,-0.34373126781376817,0.24026565197107513,-0.26171081072096,-0.6210865863026518,0.1456496109612129,-0.35400372546499315,0.036678911591331485,-0.1960940562193521,0.4747040154669272,0.3610121321381221,0.12607540586775773,0.2792817515409149,0.419752822118289,0.27238469255805375,0.538047632214675,0.40426853628480147,0.5526243141118543,-0.1924012144726749,0.344606733759805,0.25359294863816567,-0.0628809580135275,0.11785937900571263,-0.33780210592257315,-0.6842184328954641,0.14055228450824783,0.10019770425506148,anger,g6ic2rihk9g63m51h7.jpg
2.875050138619339,-0.18331199916927615,-0.6022265589150179,-0.5787415952213464,-0.5681867401805839,-0.3004469626067346,-0.5643660026712227,0.8856623514888011,0.9339782043977105,0.9046664410872591,-0.7533016161130696,1.2719238017520744,2.1438791139287594,1.4639510133201605,1.7809852715314443,0.4390581715914517,-0.245320957882756,0.3739548016473451,-0.8276082809739832,1.1843708604182777,-1.404525442391973,-0.12300512128314349,0.4749099306407247,-0.14080103173237424,-1.510410587725845,-1.0535933532271007,-0.028006458655726544,-0.018391028203340903,-1.5530344456039957,0.2883763637142751,0.175973705840884,0.45827590742692104,0.4051974812543577,-1.1230261715376075,3.7906078790405875,-1.6708288474109771,-0.10615343904615931,-0.5327048130861168,0.16655145524405895,0.14932156691241363,-0.42638820075111344,0.5088305541802477,-0.3880099111974032,-0.2710956832011781,0.2595115249894435,-1.0771091515167985,-0.2606496096681763,0.6689916737410565,0.828111687984684,1.7948353579670993,anger,g6xgrntszdu0qzwpji.jpg
-0.46437867126398336,-0.18331199916918933,-0.6022264319588136,0.20589400599784424,-0.5681865253674557,2.952471826630102,-0.5641682952448783,-0.7948942505196567,-0.7753739960575661,-1.0491288039031332,1.8856425417215412,-0.3233041072870156,0.09234667905363539,1.791647074575931,-0.699709456284804,-0.0501807875000071,-0.05179199269759809,-1.610512041754595,-1.2840306171026978,-0.6343644235900844,-0.11710659724898037,-0.2956395046951949,-0.309226838635553,0.5563101372745279,0.9638673675174503,-1.3030620035258893,0.1844820625021581,1.5667630630309473,0.6979059244731205,0.7025034560281274,-0.5523520763445262,-0.860500800755074,-0.5687080637267047,-0.4349245800987638,-0.3159637714420551,2.155746929541974,-2.3634385502092625,-0.2903065942533719,-1.1493505839971596,0.2929030601110549,-1.8868931775750852,0.3295852692092054,0.22585400977041858,-0.5395462367712883,0.11215817712320915,0.8614804978430233,-0.37304916178833136,0.9513378663226049,-0.4275776894665973,1.160885966497541,anger,g6ymj0uy9mhncoyrxd.jpg
-0.49566934415914826,-0.18331199914261131,-0.4435549546578712,-0.5701642743789506,-0.5626675113919837,-0.2973906958080625,2.307678301674759,0.5990841467834861,0.5830482417154003,0.5842354854856735,-0.5559914319846869,-0.28333730685711367,-0.5538538741488028,-0.4100572031673811,0.08627966747654793,-0.06454617033444474,0.06331861365840584,-0.10158803157549826,-0.22601678019291438,-0.26501836952846275,0.24090402636543073,-0.06453162224533289,0.5025851007572985,-0.135944926539182,-0.08770297604403632,0.037315451230373116,-0.6321485538601013,-0.16493202643101978,0.6730582972432181,0.14701002461547596,0.3526592404086692,-0.006351565452904818,0.5767143475019041,-0.019848165927003288,0.34123124466517984,-0.43867939994254795,0.5301015746028384,0.17778111312804065,0.41196208022924713,0.13966678280491857,0.5150708445096729,0.10151886763246094,0.23403304082595483,-0.12872573241637605,0.009109817073570479,0.35809507811215163,-0.0045925571750261565,-0.45237536912905424,-0.37495167835794,0.11933540460605914,anger,g7re4c8l05kbqqh5mg.jpg
2.8750489331549267,-0.18330906495094254,-0.6022265549536371,-0.5787415967996297,-0.5681867011001265,-0.30044696208250743,-0.5643660024934198,0.8856604523137247,0.9339758114092486,0.9046641625468602,-0.7311071403097867,-0.7219560229188634,2.3816341649673927,-0.43984007700796945,-0.6440140101284197,0.552964576779985,0.4011936344389116,0.20063434302201605,-1.040499947598695,-1.643589100317353,-2.092110679721241,1.3012335716964443,-2.2377731026472083,-0.11011232524209698,0.9100080282156542,-1.5839060510701413,-1.4713283654022697,1.9852352638391115,1.9194327515427612,0.4467787848471867,1.4617056630610683,0.9728106348039857,-0.036232413262509165,-0.8957362271301044,-0.5293776054585962,-1.4706993257863552,0.8353651243726008,-0.4464451196961111,-0.7058820198067818,-0.8930427472718472,0.3202421208981268,1.6430589105947504,0.6362902242790992,-1.6537284178950356,-1.2372948332810954,0.027423579871269692,0.0923433264916137,0.981223905498885,-1.15353787266909,0.6433370970881942,anger,g7upq9trwmhf1oetgg.jpg
-0.46363178997389193,-0.1832973122323366,0.18917305897962167,-0.4600356341022242,-0.5681242190199883,2.21116983113096,-0.03211731328714522,-1.6221108078812168,-1.82408732026892,-1.3298110208843121,1.8706832441690286,-0.14303680800601284,0.10758182641580075,0.09281839962517827,1.070266612930486,-1.4505874687359563,0.2054252663083078,1.033363401294475,-0.743782716719079,-0.4535109645962665,1.600703547705645,-1.527015354625537,0.014920217891065448,-1.092716992844572,0.6471411319350083,1.092400911370395,0.15759171527652746,0.3038405175012562,0.778603886320743,-1.837644336943822,1.4271989321088805,0.2284149356351846,-1.0516765053683887,-0.9161588889982124,-1.8098139820485746,-0.42076710036026377,0.9869114493584428,-1.4103834543109195,-0.31782795830573296,-0.497630006912606,1.0510123376388518,0.4070341575587331,0.3808919183778222,-1.4415505920790133,0.5224814307909765,-0.2678709169355805,0.11297437625148708,1.6636650465686786,-0.7043481931219816,-3.4491387582106645,anger,g8a4mw16bnr9o25oqd.jpg
2.8738356331515904,-0.18331184988845975,-0.6010848672987139,-0.5787415888687282,-0.5681453849981026,-0.3004458563691774,-0.5643658441280158,0.8837489324852096,0.9315915252498633,0.9024485181481721,-0.7532002174462507,-1.4231969674405185,0.37755709337889265,0.12417387726605607,-0.9195713477521238,-1.6867129122606295,-0.02095469969112846,0.9684782441467982,-1.5603764801578839,1.2278747928826186,-0.759432582554132,1.9095408633290196,-2.5598508989586577,0.1967831250655759,0.8062239641572851,0.5083281401706009,1.8681174998428838,2.6743832091016495,0.4861841728034703,-0.5647091314338613,-1.25801034546474,1.3279594441595295,-1.210315118504981,-0.36879896111679444,0.8286576377719306,1.3485733562314477,1.1652656826423975,-2.7607110959050116,0.6793318316868078,-0.14874288120545825,1.5188757806493927,2.017602727553357,0.8003347785754845,1.7514512455668365,-1.1167715634284534,1.3248054983763038,0.3174390390916022,3.3481680695174045,1.4582421470650815,0.10818845699726347,anger,g913ioe8wwg2ej06h0.jpg
0.47733722225910113,-0.18330569616508585,-0.575680452782899,-0.5755251794756958,-0.2873894993527497,-0.3003723729041555,1.310300302036588,-1.145571230864494,-1.2265152172408014,-1.1982354823936845,-0.7535361960555587,-0.9794717937717148,-1.4971257323908107,-1.4822109630037308,-0.6108042642473855,0.16023656309974815,-0.36934184766565115,0.5700182267898668,-1.0218718121048824,0.4234878716561793,1.0793125388858178,-1.0633564713745578,1.2278555851375657,0.37516265164920687,-0.7614972212700377,-0.6712671656483037,-0.13248684156549004,0.45056290914137376,1.3629226414775069,0.06412643334627678,0.8920971214757131,-0.04052234171768729,-0.4709993170591106,-0.29711907387287856,0.8207583445117497,-0.0383315792316398,1.665873764013097,-0.9723726001795227,0.06688456965174325,-0.536187075307166,2.6929256233539713,0.12737190487533798,2.323303085385496,0.6494387207829014,-0.31631561323631535,0.701220709445646,-0.7655457318865646,1.4861848657344467,-1.0544434102645066,-0.6615040808499679,anger,ga228xx0ev5bzcwwik.jpg
2.6085583060261257,-0.18331199912495008,-0.6021757599424812,-0.5787247059862389,-0.47469126014912594,-0.29939305464614346,-0.4104758682361934,0.46581200883786916,0.41866531707509397,0.4981254604214867,-0.7534832560577077,-0.7408532647770368,-1.8975772366929597,-3.145519152441541,-0.8680850120714363,0.7057031307133179,-0.4057975125890483,-0.2527164631575832,-0.34516551276198665,2.6975755758642537,-0.26223498989635535,0.3399263441582947,1.480600915408586,-1.8660308624972641,0.5054203547402525,-1.0011346316196748,1.713522617967623,-1.2357285795931898,-0.24708894559966346,-1.790726190446226,0.390859095846994,-0.7559071587473076,-1.1661758696905742,-0.8458304400180958,0.2258406782996287,1.4028530818742626,0.7896155976349405,-2.280143872740446,-0.1670107795331712,-1.4149721503413897,0.937662398629771,-2.0714036551813986,1.079440280456024,1.8341407342713625,0.1521680217503986,-1.7987561019200549,-1.6715733451187937,0.39404001294045127,-0.833263819924396,-0.7408156212119592,anger,gafygi86x8rogi4mfb.jpg
-0.4924223842401921,-0.1833119026109985,-0.43511136296421593,-0.5513025247854539,2.3527754900232223,-0.2942259893368543,-0.39014766224218567,0.24164919590925202,0.14423618316536893,0.3448871519500226,-0.35499276199701874,-0.1416160285791036,-0.22070117021729915,-0.3781246782254209,0.8741256738978002,0.3716801008260175,-0.7564778076919793,0.36812381435172037,-0.2352747974052204,-0.4388574806846266,-0.20511232601787638,0.05585821783620731,0.0588114562969899,0.22825957272201808,0.17490637598762682,0.420049912859229,0.03541567770381633,-0.19672639702636338,0.3631239850544833,-0.1863717260194663,0.38356761872710987,-0.4189084181404532,0.9577980832004448,0.1891353518086295,-0.33759376257193197,0.48274617063767394,0.506903117010813,0.15402794487699462,0.5378507183873167,-0.045601074367029815,0.03104887577849804,0.24136118605536705,0.1675121783834705,0.22798909706699658,-0.29844803357982364,0.07945279333853536,-0.4572087745362138,-0.018507870116357576,-0.5605694331622137,0.4076736639281492,anger,gam6lrnz3xeebdpanc.jpg
-0.49566760077888444,-0.18331199909065896,-0.6002473803333146,1.9710536951133832,-0.5681862552620932,-0.29383616363851284,-0.5643625835681578,0.8750709686165109,0.9207707625642759,0.8940649442128562,1.8786628156299603,-0.09875751678216223,3.171166888880784,0.45789307574792343,-1.4767684119188609,0.9203342370488226,1.3074014375033782,-1.1131883212909595,0.43201808107709144,-0.7290884500639229,-0.741151976836542,1.4858826275399912,-0.6449267311217315,1.7464473006344965,1.6316018374788732,-3.4059199238570517,-1.630085351920152,1.3502815014824263,-0.1793414829387561,0.6654927023094056,-0.12496393230526279,1.1519291385849755,-2.7580471953398766,-0.6065976009893005,0.6282846765952218,-0.10512024681982503,-0.9746987173052127,-0.6312752602924767,-3.2000422028497892,0.4681891676317768,-1.8688888057425768,0.12692027009709908,-1.0088152099477172,-1.1606682941037758,-2.195652304268713,1.9468766445808343,0.5940653482736504,0.8375184396075664,0.09913167856551697,-0.1672591977248748,anger,ganhrce2edip06w7an.jpg
-0.47820350326204486,-0.18256513969328492,0.5237657356756201,-0.573335741460402,1.588467385931181,-0.2997964240956722,-0.561658763313673,-0.9793926844177728,-0.8866924714911566,-1.2697486124177129,-0.7438146738075012,-0.9883381577798529,1.6288717058714675,0.9273605013420865,-0.5265547185901984,1.7104412860005775,1.7588448652507087,-0.7717354686812302,0.5863588938568473,-1.487786390185638,-0.7109342488862792,-0.32270962088577626,1.1074803105385465,1.7797308300966805,0.2874949056277904,0.34430879139524223,-0.7878713996084049,1.0080352482257133,-0.5747447059240216,0.2266188390486592,-3.1182611140521046,2.4876776752047394,-1.6623753954800122,-1.3062797032626194,2.7815113258061737,-0.9034827629156653,-0.34448508372233366,-1.0604293527578763,-3.3198685522555293,1.0123259804778801,-1.626401046459201,0.9138120337397448,-0.4924397408289674,-0.16321099382664825,-1.5589620859738966,1.2986182740958283,1.0729510196159626,-0.7420318066450616,0.22695858536483643,0.16619275916395,anger,GBP-scam.jpg
-0.49541681301957413,-0.18322241586230253,-0.5273708719163182,-0.3642856789232344,-0.4738413409731663,-0.3004468522111522,2.0610672059077344,0.16770168740129884,0.059208257157955704,0.21806125717297675,-0.3971660304574845,0.4322070468871436,-0.6241767248761853,-0.780111380590347,0.24892580772570508,-0.03922890587161979,-0.23264175162335404,0.04320747078688263,-0.27989739692476845,0.036604086914811,0.14344486959550545,0.1611879614561303,-0.5762382140422377,-0.25440018572868567,-0.25772812947404433,0.08929590365594807,-0.27422312998038206,-0.45802954148473546,0.11253390851583739,-0.19388518061762292,0.28849447067952194,-0.043310613644002356,0.4554272832881936,0.31954665300202517,0.2661489874763953,-0.4479402018020558,0.48558382228183056,-0.0440245541682935,0.22838434810352679,0.27912267119527856,0.15843535901957093,-0.21544495308850337,0.36771596630204917,0.10979494865954345,-0.43202366973055134,0.19608842521833617,-0.5286328058094021,-0.5743249475866655,0.15403118782277686,0.2226855056440613,anger,gcam29n1t0ckssuqpm.jpg
-0.49567262397443074,-0.18331199916893207,-0.40945134785637416,-0.5787415965869316,-0.5681867323476357,4.179204142468753,-0.5643659604263618,0.5740124693778708,0.5553873769851888,0.5369136226683681,-0.7130848282269912,0.3989086859536152,-0.432407851945459,-0.06310840026315878,0.44971417806040004,0.013562300692733769,-0.4216397981639297,-0.10444119974934735,-0.13476452010347906,-0.10785914595083064,0.48884831916425825,0.0010378752373129355,0.7087352029000789,0.08291665247594589,-0.3211202225481497,0.09091050391616329,-0.17321188611351476,-0.4745012844120871,0.33922427783264697,0.08384152669007383,0.49012456009340605,-0.019794893651130838,1.263926575868649,0.24722973325050995,0.5688444657902852,-0.27104087673997423,0.36944882442336485,0.33819451448960386,0.542264968023317,0.4227291827596462,0.2191505837895199,-0.24530829531623344,0.5792472317467389,-0.16428194270980853,0.3175653169937143,0.15816663850888757,-0.07670823209492901,-0.7206858726154112,0.1658963614449255,0.44681898943010445,anger,gdli6adbasjcw7uvim.jpg
-0.1256011936302693,-0.18331077722643518,-0.3637740981578182,-0.5787407568117663,1.067281887837812,-0.30044181273706777,0.4241482145643382,-1.8120272164656857,-1.8509650324974802,-1.7072112611769923,1.5398451712720536,-0.4167567183050978,1.8243571113450776,1.1127196724403192,-0.011781933880040531,0.9762191792450858,-0.7663207192173969,-1.9180845075410242,1.3920729517519461,1.5916455374478238,0.16568992754494596,0.5301301041253228,-0.404446896965607,-0.9356845792283051,0.06643491032507327,1.2835825010998132,0.08298843364150237,-0.17883176402054862,0.6122573131902322,1.3225168200346642,-1.2118817556796806,0.7153529589185631,0.22493234757115826,-1.1871350241765886,-1.2309277984885358,0.5986240686436225,-0.6141614568261223,0.3330200723067593,-1.4769769567834181,-1.8419790306661892,-0.49147400743666647,-0.18932115372408806,-2.058193321759074,-0.6354094250487257,1.2513043982523702,-0.7881632605883182,0.15421512119977482,0.8448516775671363,-0.2811414691783354,0.010928353021861566,anger,gdpakpqk2iqf7adgjc.jpg
-0.4931825944070259,-0.1833119734703611,2.6685423053405817,-0.5766598011852696,-0.5681866545739891,-0.2874159764043617,-0.5643660026678652,0.8628706665667816,0.9055641319774657,0.8826396646063851,1.8854871220826301,-0.22648089718836964,0.1217760617094263,1.982354536425864,0.7883830119942058,-1.672451414692399,-0.7032157163059193,-0.7867561129513662,1.0510877370996663,-0.4316649716243647,-0.37556260904679745,0.2692077038536965,0.2845325207566845,-0.8393987797465325,-0.4126900848131255,-0.15350542795886543,1.180182054383444,-1.7381401399384315,1.1947628384634932,0.5194618148777405,-0.45935902931465794,-1.8554124974121633,-0.17484001542330127,0.48552405724317965,-0.6785558376541816,0.32340023333526846,0.22745011931686565,0.17961697125691747,2.0124263228790897,0.06384967359189095,1.2636261883421598,-1.5442172560868337,0.9441348861089537,-0.03011538439296656,2.138362736557333,-0.4312243071308929,-1.3249235342758672,-0.012024464402767509,0.9086026371967658,0.47941995208928256,anger,gdshj2cuvgptj37mwa.jpg
